ogc_fid,zoning,acres,obb_length_ft,obb_width_ft,fill_ratio,network,streets_across,lots,irregular_lots,lot_width_ft,lot_depth_ft,buildable_depth_ft,streets,courts,pct_row,pct_alleys,pct_lots,pct_residual,pct_hazard,hazard_coverage,du_ac,access_mode,error,generator_version
660058,R20,9.85,1421,400,0.755,spine,1,10,0,135,150,110,1,3,17.8,7.6,47.7,12.5,0.0,ingested,1.02,both,,subdivision_v1.1
660078,RS15,3.54,811,271,0.702,spine,1,6,0,145,105,65,1,1,16.3,0,60.4,13.2,0.0,ingested,1.69,both,,subdivision_v1.1
660080,RS15,7.14,709,640,0.686,ladder,2,9,1,135,115,75,3,1,24.1,5.8,45.6,19.3,0.0,ingested,1.26,end,,subdivision_v1.1
660099,AR2A,70.59,3239,1822,0.521,grid,4,9,0,440,200,160,9,6,20.3,0,25.8,34.8,2.8,ingested,0.13,start,,subdivision_v1.1
660104,RS10,8.56,1413,643,0.41,ladder,2,12,0,90,115,75,4,2,21.8,6.6,34.8,30.9,0.0,ingested,1.4,end,,subdivision_v1.1
660106,AR2A,53.48,3491,927,0.72,ladder,2,3,0,440,200,160,7,12,16.3,0,11.6,26.5,0.0,ingested,0.06,both,,subdivision_v1.1
660114,RS80,20.56,1044,953,0.9,ladder,2,3,0,385,210,170,3,4,14.5,0,27,23.6,0.0,ingested,0.15,both,,subdivision_v1.1
660137,AR2A,93.12,3227,2309,0.545,grid,5,19,2,440,200,160,10,9,18.9,0,41.2,20.2,0.2,ingested,0.2,both,,subdivision_v1.1
660158,R20,6.19,1395,459,0.421,spine,1,2,0,115,175,135,2,0,18.9,1.2,15.3,64.6,0.0,ingested,0.32,side,,subdivision_v1.1
660160,AR2A,21.23,3260,788,0.36,ladder,2,0,0,530,165,125,7,0,22.8,0,0,73.6,4.4,ingested,0,end,,subdivision_v1.1
660178,R6,5.22,846,441,0.61,spine,1,14,4,65,95,55,1,1,16.4,6.9,51.2,21.7,0.0,ingested,2.68,start,,subdivision_v1.1
660192,R10,2.57,875,178,0.719,single_loaded,1,7,0,85,120,80,1,1,10.5,0,64.5,15.7,0.0,ingested,2.72,end,,subdivision_v1.1
660209,RS20,7.92,775,494,0.901,spine,1,8,0,115,175,135,1,2,11.6,6.6,52.7,15.8,0.0,ingested,1.01,end,,subdivision_v1.1
660242,R10,2.19,492,268,0.723,spine,1,3,0,120,85,45,1,1,26.6,3.5,32.4,27,0.0,ingested,1.37,both,,subdivision_v1.1
660260,RS20,4.15,653,417,0.665,spine,1,2,0,125,160,120,1,1,18.6,0.9,21.3,48.2,0.8,ingested,0.48,both,,subdivision_v1.1
660284,AR2A,54.75,1928,1442,0.858,grid,3,5,0,415,210,170,6,9,18.1,0,18.3,26.8,4.4,ingested,0.09,end,,subdivision_v1.1
660289,R10,7.28,,,0.635,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
660296,R40,9.24,1493,470,0.574,spine,1,4,0,200,205,165,1,1,13.5,0,40.1,34.7,1.8,ingested,0.43,start,,subdivision_v1.1
660297,RS20,6.41,952,347,0.844,spine,1,3,0,160,125,85,1,2,17.5,4.5,21.7,27.8,16.2,ingested,0.47,both,,subdivision_v1.1
660299,R15,6.9,769,502,0.779,spine,1,6,1,100,150,110,1,1,13.1,4.2,37.3,28.6,12.3,ingested,0.87,start,,subdivision_v1.1
660309,RS10,52.46,1872,1557,0.784,grid,5,103,1,90,115,75,8,14,25.4,5.2,46.7,16.4,0.0,ingested,1.96,both,,subdivision_v1.1
660310,RS15,5.71,1047,500,0.475,spine,1,7,3,100,150,110,1,0,11.7,2.5,48.5,29.6,7.6,ingested,1.23,both,,subdivision_v1.1
660335,RS10,5.61,818,674,0.443,ladder,2,9,2,85,120,80,3,2,19.1,3.3,38,28.4,4.6,ingested,1.61,both,,subdivision_v1.1
660342,R15,33.45,3092,689,0.684,ladder,2,3,0,120,125,85,7,2,19.7,0.4,3.1,7.4,84.2,ingested,0.09,start,,subdivision_v1.1
660373,RS20,14.11,,,0.484,,,0,,,,,,,,,,,93.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
660381,R8,6.61,830,570,0.608,ladder,2,13,0,80,100,60,3,2,26.5,3.9,35.7,28.3,0.0,ingested,1.97,end,,subdivision_v1.1
660383,R15,15.62,1827,576,0.646,ladder,2,16,0,150,100,60,5,6,25.9,4.9,35.4,20.7,0.0,ingested,1.02,both,,subdivision_v1.1
660385,AR2A,34.8,1974,1087,0.706,grid,3,0,0,585,150,110,6,0,23.5,0,0,75,2.3,ingested,0,end,,subdivision_v1.1
660428,R20,17.05,1013,894,0.821,ladder,2,21,1,115,175,135,3,4,15.7,3.4,58.2,11.8,0.0,ingested,1.23,both,,subdivision_v1.1
660431,RS20,26.14,1546,1185,0.621,grid,3,26,0,130,155,115,5,10,16.7,5.2,46.1,14.2,0.0,ingested,0.99,both,,subdivision_v1.1
660441,RS20,19.52,3080,912,0.303,ladder,2,12,1,115,175,135,7,1,11,2.8,30.9,52.6,0.0,ingested,0.61,end,,subdivision_v1.1
660443,RS15,5.67,943,451,0.581,spine,1,7,0,100,150,110,2,0,14.9,4.2,50.3,26.3,5.6,ingested,1.23,side,,subdivision_v1.1
660462,R10,17.68,2053,1184,0.317,grid,4,4,2,100,105,65,7,3,24.7,0.8,5.6,10.4,75.1,ingested,0.23,both,,subdivision_v1.1
660467,RS10,14.7,,,0.226,,,0,,,,,,,,,,,88.4,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
660485,AR2A,45.46,2782,1075,0.662,ladder,2,6,4,400,220,180,6,5,15.1,0,27.6,31.6,3.2,ingested,0.13,start,,subdivision_v1.1
660497,R20,34.82,2582,857,0.685,ladder,2,25,0,120,170,130,6,7,19.2,2.6,33.5,32.6,2.9,ingested,0.72,start,,subdivision_v1.1
660498,R40,16.53,1049,1040,0.66,ladder,2,3,1,185,220,180,3,3,16.5,0,17.8,37.7,12.7,ingested,0.18,end,,subdivision_v1.1
660506,R10,2.57,510,263,0.835,spine,1,4,0,125,80,40,1,2,22.7,7.7,37.5,13.4,0.0,ingested,1.56,start,,subdivision_v1.1
660514,RS10,4.72,,,0.517,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
660527,R15,8.07,898,568,0.69,ladder,2,8,0,160,95,55,4,1,28.4,5.3,35.3,26.3,0.0,ingested,0.99,side,,subdivision_v1.1
660532,RS20,4.16,623,606,0.481,ladder,2,2,0,195,105,65,3,0,19.6,2.1,21.7,16.2,48.7,ingested,0.48,both,,subdivision_v1.1
660551,RS10,2.76,873,240,0.574,spine,1,1,0,145,70,30,1,0,23.9,2.4,8.4,11.9,73.5,ingested,0.36,start,,subdivision_v1.1
660554,R10,2.17,514,194,0.947,single_loaded,1,4,0,85,120,80,1,1,26.5,0,49.9,11.1,0.0,ingested,1.84,end,,subdivision_v1.1
660582,R40,27.9,1836,1060,0.624,ladder,2,15,1,185,220,180,5,2,16.5,0,53.2,23,0.0,ingested,0.54,both,,subdivision_v1.1
660608,RS7.5,4.72,1314,1129,0.138,grid,4,6,0,75,100,60,6,0,14.2,4.2,22.4,56.2,3.1,ingested,1.27,start,,subdivision_v1.1
660614,AR2A,23.23,1466,859,0.804,ladder,2,0,0,475,185,145,4,1,18.5,0,0,73.1,0.0,ingested,0,both,,subdivision_v1.1
660620,RS20,5.63,1119,335,0.653,spine,1,4,0,170,120,80,1,1,19,6.9,33.3,32.4,0.0,ingested,0.71,both,,subdivision_v1.1
660626,R10,3.66,719,375,0.591,spine,1,7,3,85,120,80,1,0,22.9,5.1,49.2,22.8,0.0,ingested,1.91,both,,subdivision_v1.1
660632,R15,3.21,880,216,0.736,single_loaded,1,3,2,100,150,110,1,1,15.2,0,32.5,35.8,6.0,ingested,0.94,both,,subdivision_v1.1
660636,RS40,9.63,1286,639,0.511,ladder,2,3,0,310,130,90,4,1,21.6,0,29.1,39.5,0.0,ingested,0.31,start,,subdivision_v1.1
660676,R8,20.97,,,0.747,,,0,,,,,,,,,,,89.3,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
660695,RS40,9.12,937,827,0.513,ladder,2,2,0,230,175,135,3,3,16.2,0,20.8,32.5,0.0,ingested,0.22,both,,subdivision_v1.1
660701,AR2A,27.48,,,0.849,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
660712,R6,3.96,655,485,0.543,ladder,2,12,1,80,75,35,3,1,28.5,5.7,43.3,16.3,2.7,ingested,3.03,start,,subdivision_v1.1
660749,AR2A,42.65,2327,1308,0.61,grid,3,1,0,460,190,150,6,5,19.5,0,4.6,49.8,3.3,ingested,0.02,start,,subdivision_v1.1
660759,RS10,2.3,434,349,0.66,spine,1,4,0,85,120,80,1,1,18.2,7,43,21.3,0.0,ingested,1.74,both,,subdivision_v1.1
660763,RS20,8.61,1056,459,0.773,spine,1,10,0,115,175,135,1,2,15.2,6.1,55.9,11.7,0.0,ingested,1.16,both,,subdivision_v1.1
660768,R10,3.77,568,358,0.808,spine,1,8,1,85,120,80,1,2,15.3,9.8,53.7,7.1,0.6,ingested,2.12,both,,subdivision_v1.1
660774,RS7.5,3.07,472,321,0.882,spine,1,8,0,75,105,65,1,2,15.9,11.1,50.8,9.5,0.0,ingested,2.61,both,,subdivision_v1.1
660826,R10,5.6,,,0.75,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
660839,RS20,8.83,775,553,0.898,spine,1,6,1,115,175,135,1,2,10,4.2,38,26.5,8.7,ingested,0.68,both,,subdivision_v1.1
660842,RS7.5,3.39,936,519,0.305,ladder,2,6,0,90,85,45,4,0,27.7,5.7,31.5,35,0.0,ingested,1.77,side,,subdivision_v1.1
660847,RS15,89.49,,,0.415,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
660855,AR2A,18.79,2210,589,0.629,spine,1,1,1,400,220,180,1,0,12,0,10.9,61.7,18.6,ingested,0.05,end,,subdivision_v1.1
660860,RS10,2.42,490,227,0.947,spine,1,3,0,120,85,45,1,1,25.3,0,29.2,22.1,16.3,ingested,1.24,end,,subdivision_v1.1
660875,AR2A,34.23,1818,1072,0.765,grid,3,1,0,585,150,110,6,2,21.4,0,6,56.3,6.2,ingested,0.03,both,,subdivision_v1.1
660879,R8,4.79,901,250,0.928,spine,1,11,0,110,75,35,1,2,23,11.2,44.4,13.2,0.0,ingested,2.3,end,,subdivision_v1.1
660884,RS15,4.31,,,0.342,,,0,,,,,,,,,,,93.7,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
660947,RS5,13.71,1610,624,0.595,ladder,2,48,5,60,90,50,4,5,23.4,7.9,52.8,10.2,0.0,ingested,3.5,start,,subdivision_v1.1
660962,RS15,25.37,1599,1335,0.518,grid,4,20,0,120,125,85,6,6,22.7,3.3,27.3,33.9,6.4,ingested,0.79,end,,subdivision_v1.1
660988,RS20,9.18,931,643,0.668,ladder,2,3,0,175,115,75,3,1,21,2.7,15.3,26.9,37.5,ingested,0.33,end,,subdivision_v1.1
660991,R6,2.43,448,390,0.605,spine,1,6,3,65,95,55,1,1,17.8,3.9,45.2,24.9,0.0,ingested,2.47,both,,subdivision_v1.1
660993,AR2A,71.41,3475,1381,0.648,grid,3,2,0,440,200,160,8,8,19.6,0,5.6,27.8,30.1,ingested,0.03,start,,subdivision_v1.1
660997,RS15,3.79,674,308,0.796,spine,1,5,0,145,105,65,1,2,15.9,11.4,46.7,7.3,0.0,ingested,1.32,end,,subdivision_v1.1
661008,RS10,3.01,549,494,0.484,ladder,2,2,0,125,80,40,4,0,32.9,3.8,15.2,12.4,51.7,ingested,0.66,side,,subdivision_v1.1
661020,R40,1953.86,13645,9025,0.691,grid,18,760,4,185,220,180,40,310,19.3,0,36.3,27.9,2.0,ingested,0.39,both,,subdivision_v1.1
661030,RS15,4.23,1306,545,0.259,spine,1,0,0,100,150,110,1,0,7.3,0,0,73.2,21.6,ingested,0,start,,subdivision_v1.1
661031,RS10,62.57,2440,1960,0.57,grid,6,134,4,85,120,80,10,21,24.7,5.7,51.7,9.2,1.3,ingested,2.14,both,,subdivision_v1.1
661041,R20,8.24,1030,489,0.713,spine,1,5,1,115,175,135,2,1,18.2,3.8,31.2,26,15.5,ingested,0.61,side,,subdivision_v1.1
661062,R15,4.24,762,719,0.337,ladder,2,2,0,115,135,95,4,0,20.8,2,16.6,60.6,0.0,ingested,0.47,side,,subdivision_v1.1
661070,RS5,7.24,856,451,0.817,ladder,2,3,0,75,70,30,3,0,28.5,0.9,4.8,6.4,84.1,ingested,0.41,both,,subdivision_v1.1
661099,RS15,5.62,1009,400,0.606,spine,1,6,0,100,150,110,2,2,15,5.3,36.8,28.1,3.1,ingested,1.07,side,,subdivision_v1.1
661101,R10,5.22,555,420,0.977,spine,1,5,1,85,120,80,2,0,17.6,3.6,28.4,27.1,26.9,ingested,0.96,side,,subdivision_v1.1
661104,AR2A,23.28,1922,601,0.878,spine,1,4,3,400,220,180,1,2,10.4,0,38,29.4,2.3,ingested,0.17,both,,subdivision_v1.1
661111,AR2A,28.23,1553,1087,0.729,ladder,2,2,0,400,220,180,4,3,17,0,14.3,41.6,6.8,ingested,0.07,both,,subdivision_v1.1
661122,RS80,131.11,4490,2003,0.635,grid,4,3,0,365,220,180,11,5,18.6,0,4.2,23.2,57.3,ingested,0.02,both,,subdivision_v1.1
661127,R10,13.42,1287,697,0.651,ladder,2,15,1,85,120,80,4,3,21.6,3.8,29.9,25,16.0,ingested,1.12,start,,subdivision_v1.1
661138,RS7.5,26.6,1653,936,0.749,grid,3,63,10,75,105,65,6,11,28.1,4.2,44.7,15.4,0.0,ingested,2.37,side,,subdivision_v1.1
661159,AR2A,23.74,1563,1338,0.494,grid,3,0,0,450,195,155,5,5,18.2,0,0,41.4,0.0,ingested,0,both,,subdivision_v1.1
661176,RS20,4.39,737,305,0.851,spine,1,3,0,170,120,80,2,1,22.9,0,33.1,32.9,0.0,ingested,0.68,side,,subdivision_v1.1
661187,R10,5.15,1256,853,0.209,grid,3,3,0,100,100,60,5,0,24.8,0.5,13.1,47.4,14.4,ingested,0.58,start,,subdivision_v1.1
661215,RS80,32.68,2718,625,0.839,spine,1,5,2,365,220,180,1,6,8.5,0,31.7,18.2,1.6,ingested,0.15,both,,subdivision_v1.1
661222,RS15,6.18,,,0.374,,,0,,,,,,,,,,,89.6,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
661225,RS10,22.45,1375,978,0.727,grid,3,41,1,85,120,80,6,6,27,5,43.2,18.5,0.0,ingested,1.83,side,,subdivision_v1.1
661232,AR2A,41.65,4690,599,0.646,spine,1,5,2,400,220,180,1,4,10.5,0,27.1,36.2,3.3,ingested,0.12,end,,subdivision_v1.1
661233,RS40,31.01,2968,474,0.96,spine,1,17,0,200,205,165,1,10,11.7,0,52.2,3.9,1.6,ingested,0.55,end,,subdivision_v1.1
661245,R15,42.06,2337,1245,0.63,grid,3,57,12,100,150,110,6,11,19.7,3.3,49.3,13.8,4.9,ingested,1.36,end,,subdivision_v1.1
661255,AR2A,32.48,2012,900,0.781,ladder,2,0,0,450,195,155,5,3,17.3,0,0,63.5,0.2,ingested,0,end,,subdivision_v1.1
661280,R6,65.96,2167,1401,0.946,grid,5,232,7,65,95,55,8,36,25.3,6.6,52.2,7.9,0.0,ingested,3.52,both,,subdivision_v1.1
661297,RS10,2.69,571,256,0.803,spine,1,1,0,125,80,40,2,1,29.7,2,8.3,36,15.5,ingested,0.37,side,,subdivision_v1.1
661304,RS15,16.81,1392,610,0.861,ladder,2,19,0,140,110,70,4,5,23,5.9,39.9,20.6,0.0,ingested,1.13,end,,subdivision_v1.1
661307,R10,4.59,625,535,0.598,ladder,2,8,0,115,90,50,3,1,23.7,9.6,41.8,19.6,0.0,ingested,1.74,both,,subdivision_v1.1
661309,AR2A,25.44,1401,1184,0.668,ladder,2,3,0,400,220,180,4,4,13.5,0,25,24.6,2.4,ingested,0.12,both,,subdivision_v1.1
661322,RS10,3.99,819,310,0.684,spine,1,4,0,100,105,65,1,0,21,3.8,24.3,36.3,31.4,ingested,1,end,,subdivision_v1.1
661326,RS20,5.77,774,650,0.5,ladder,2,3,0,175,115,75,3,2,23.9,3.4,24.7,32.7,0.0,ingested,0.52,both,,subdivision_v1.1
661361,R15,9.33,766,639,0.83,ladder,2,10,0,135,115,75,3,3,21.4,5.5,38.7,20.8,1.9,ingested,1.07,end,,subdivision_v1.1
661362,AR2A,93.04,3040,2104,0.634,grid,4,10,1,400,220,180,9,8,18.1,0,22.7,37.2,5.1,ingested,0.11,both,,subdivision_v1.1
661375,R10,8.05,869,697,0.578,ladder,2,18,0,85,120,80,3,1,18.9,6.7,57.3,13.6,0.0,ingested,2.24,both,,subdivision_v1.1
661397,RS20,19.87,2246,1309,0.294,grid,3,13,0,115,175,135,6,2,20.6,2.5,30,42.2,0.0,ingested,0.65,both,,subdivision_v1.1
661404,AR2A,54.65,,,0.411,,,0,,,,,,,,,,,94.1,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
661439,R10,7.36,1024,880,0.356,grid,3,11,0,100,105,65,4,1,22.9,6.6,36.5,30.7,0.0,ingested,1.49,start,,subdivision_v1.1
661441,RS10,14.42,,,0.403,,,0,,,,,,,,,,,95.3,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
661447,RS10,8.05,1199,499,0.586,ladder,2,14,0,125,80,40,3,4,25.7,8.1,40.5,14.4,0.0,ingested,1.74,both,,subdivision_v1.1
661451,R20,11.03,1890,444,0.572,spine,1,11,0,120,170,130,1,3,14.8,3,47.5,21.1,1.0,ingested,1,end,,subdivision_v1.1
661455,RS10,7.1,1075,528,0.545,ladder,2,9,0,120,85,45,3,4,20,9.1,31.5,25.5,0.0,ingested,1.27,end,,subdivision_v1.1
661456,R6,2.33,432,307,0.766,spine,1,7,1,65,95,55,1,1,19.2,9.6,46.8,17.6,0.0,ingested,3,end,,subdivision_v1.1
661457,RS15,8.53,1026,373,0.969,spine,1,10,0,115,135,95,1,4,15.5,6.1,42.7,15,5.6,ingested,1.17,end,,subdivision_v1.1
661477,R10,9.69,,,0.707,,,0,,,,,,,,,,,99.6,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
661510,RS10,7.49,1035,766,0.411,ladder,2,7,3,85,120,80,4,1,27.8,1.9,22.9,36.1,9.5,ingested,0.93,side,,subdivision_v1.1
661517,R15,4.23,820,290,0.775,spine,1,4,0,160,95,55,1,2,20.2,10.1,33.8,19.1,0.0,ingested,0.95,start,,subdivision_v1.1
661543,RS10,4.47,1005,366,0.529,spine,1,7,1,85,120,80,1,1,17.9,6.3,40.6,29.4,0.0,ingested,1.57,start,,subdivision_v1.1
661544,R8,7.26,814,567,0.686,ladder,2,15,1,85,95,55,4,3,28.8,7,39.8,16.6,0.0,ingested,2.07,side,,subdivision_v1.1
661548,RS15,5.91,,,0.374,,,0,,,,,,,,,,,89.3,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
661558,RS20,14.8,1628,827,0.478,ladder,2,4,0,125,160,120,4,3,22.1,1.3,12.1,40.7,15.5,ingested,0.27,both,,subdivision_v1.1
661561,RS10,4.79,1068,430,0.454,spine,1,8,2,85,120,80,1,1,13.4,2.9,50.2,27,0.0,ingested,1.67,start,,subdivision_v1.1
661567,AR2A,67.46,2162,2047,0.664,grid,4,4,0,400,220,180,7,13,17.1,0,12.7,28.5,2.7,ingested,0.06,start,,subdivision_v1.1
661574,AR2A,26.87,2222,805,0.655,ladder,2,1,0,515,170,130,5,2,19.6,0,7.5,56.6,1.7,ingested,0.04,end,,subdivision_v1.1
661600,RS15,4.91,703,342,0.89,spine,1,5,0,125,120,80,1,2,17,7.1,36,19.4,7.7,ingested,1.02,both,,subdivision_v1.1
661622,R20,9.62,1121,590,0.633,ladder,2,8,0,195,105,65,3,3,20.1,7.4,38.7,19.5,0.0,ingested,0.83,end,,subdivision_v1.1
661634,AR2A,72.33,2375,1572,0.844,grid,3,4,1,400,220,180,6,15,15.4,0,12.3,23.2,6.6,ingested,0.06,both,,subdivision_v1.1
661650,R15,3.62,1398,618,0.182,ladder,2,0,0,140,110,70,4,0,34.6,0,0,65.4,0.0,ingested,0,both,,subdivision_v1.1
661652,AR2A,39.37,3205,1721,0.311,grid,3,2,1,400,220,180,8,5,17.3,0,11,41,6.2,ingested,0.05,both,,subdivision_v1.1
661658,AR2A,46.19,2202,1947,0.469,grid,4,0,0,410,215,175,7,11,16.3,0,0,35.8,0.0,ingested,0,end,,subdivision_v1.1
661661,R40,9.02,1154,497,0.685,spine,1,1,0,185,220,180,1,0,15.5,0,10.2,69,5.4,ingested,0.11,start,,subdivision_v1.1
661765,RS20,4.85,957,404,0.547,spine,1,4,0,135,150,110,2,1,18.5,0.4,38.3,31.7,1.3,ingested,0.82,side,,subdivision_v1.1
661792,AR2A,48.81,3311,1646,0.39,grid,3,9,3,400,220,180,8,3,17.8,0,37.6,31.3,1.5,ingested,0.18,both,,subdivision_v1.1
661803,R8,77.69,2355,1940,0.741,grid,6,175,7,75,110,70,9,29,24.2,5,43.6,10.7,13.0,ingested,2.25,end,,subdivision_v1.1
661870,RS15,14.85,1044,842,0.736,ladder,2,18,0,100,150,110,3,5,16.1,4.5,47,14.4,6.1,ingested,1.21,start,,subdivision_v1.1
661873,AR2A,62.05,2624,1592,0.647,grid,4,1,0,515,170,130,8,3,20.8,0,3.4,65.7,0.3,ingested,0.02,both,,subdivision_v1.1
661889,R10,3.25,906,345,0.452,spine,1,3,0,85,120,80,1,1,25.2,4.8,22.5,32.7,7.3,ingested,0.92,both,,subdivision_v1.1
661935,RS20,9.44,904,519,0.877,spine,1,9,2,115,175,135,1,2,10.6,5.2,52.1,13.1,7.1,ingested,0.95,both,,subdivision_v1.1
661938,RS10,2.88,802,533,0.293,ladder,2,2,0,115,90,50,3,0,22.3,1.5,16.1,60.1,0.0,ingested,0.7,start,,subdivision_v1.1
661939,RS10,38.49,,,0.76,,,0,,,,,,,,,,,91.7,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
661942,R8,2.09,,,0.663,,,0,,,,,,,,,,,99.9,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
661944,RS7.5,23.57,1395,1036,0.71,grid,4,49,2,90,85,45,6,4,26.9,6.2,37.5,18.9,10.6,ingested,2.08,end,,subdivision_v1.1
661955,R20,7.47,2087,429,0.363,spine,1,8,0,125,165,125,1,1,11.9,6,51.1,24.3,0.2,ingested,1.07,start,,subdivision_v1.1
661959,RS80,43.97,2063,1843,0.504,grid,4,5,0,400,200,160,7,6,19.4,0,20.9,34.9,0.1,ingested,0.11,both,,subdivision_v1.1
661963,R10,6.25,883,450,0.684,ladder,2,9,0,145,70,30,3,3,28.7,8.3,33.6,18.5,0.0,ingested,1.44,end,,subdivision_v1.1
661966,R10,2.69,760,189,0.814,single_loaded,1,4,0,85,120,80,1,0,34.2,0,38.8,18.8,13.8,ingested,1.49,both,,subdivision_v1.1
661967,RS40,14.6,1605,462,0.857,spine,1,8,0,200,200,160,1,2,13.6,0,50.8,20.3,3.1,ingested,0.55,both,,subdivision_v1.1
661973,RS80,28.81,1575,1187,0.672,grid,3,1,0,475,170,130,6,3,21.9,0,6.5,51.5,2.1,ingested,0.03,side,,subdivision_v1.1
662013,R8,6.76,1414,225,0.927,spine,1,13,0,100,80,40,1,3,26.8,0,37.1,27.6,0.0,ingested,1.92,end,,subdivision_v1.1
662014,RS80,26.66,2795,942,0.441,ladder,2,0,0,395,205,165,6,3,15.8,0,0,54.4,11.5,ingested,0,end,,subdivision_v1.1
662037,RS15,8.75,1283,399,0.745,spine,1,7,0,100,150,110,1,1,18.7,3,27.7,38.9,9.0,ingested,0.8,start,,subdivision_v1.1
662057,RS15,3.33,1031,616,0.228,ladder,2,2,0,140,110,70,3,0,24.6,2.8,21.3,51.3,0.0,ingested,0.6,start,,subdivision_v1.1
662063,R20,242.5,6600,3519,0.455,grid,8,223,0,115,175,135,18,69,19.2,3.8,43.6,16.8,3.9,ingested,0.92,both,,subdivision_v1.1
662070,R6,3.58,528,395,0.748,spine,1,11,3,65,95,55,1,1,15.9,7,57.9,13.5,0.0,ingested,3.07,end,,subdivision_v1.1
662092,RS5,11.37,987,508,0.988,ladder,2,50,0,65,80,40,3,8,23.8,10.7,55.5,1,0.0,ingested,4.4,both,,subdivision_v1.1
662127,AR2A,21.79,1334,1164,0.611,ladder,2,1,0,400,220,180,4,1,13.7,0,10.7,59.3,8.7,ingested,0.05,both,,subdivision_v1.1
662152,R6,4.73,,,0.913,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
662173,RS10,11.03,960,665,0.752,ladder,2,25,0,85,120,80,3,3,19.8,7.2,54.2,9.5,3.4,ingested,2.27,end,,subdivision_v1.1
662176,RS20,5.61,639,398,0.96,spine,1,6,0,135,150,110,1,2,14.2,6.9,50,12.2,0.0,ingested,1.07,both,,subdivision_v1.1
662186,R10,6.16,986,343,0.793,spine,1,5,0,85,120,80,1,1,17.8,2.2,19.4,47.8,9.7,ingested,0.81,end,,subdivision_v1.1
662203,R20,7.9,2090,475,0.346,spine,1,1,1,115,175,135,1,0,16.9,0,5.9,48,31.9,ingested,0.13,both,,subdivision_v1.1
662204,AR2A,88.89,4187,1787,0.518,grid,4,4,0,450,195,155,10,15,19.8,0,8.9,37.3,0.3,ingested,0.04,start,,subdivision_v1.1
662209,R80,33.53,2748,1352,0.393,grid,3,4,0,415,195,155,7,2,20.8,0,22.1,45.8,0.4,ingested,0.12,start,,subdivision_v1.1
662212,AR2A,72.62,2488,1833,0.694,grid,4,15,0,440,200,160,8,4,20.7,0,41.5,26.8,0.0,ingested,0.21,start,,subdivision_v1.1
662213,R10,25.16,1474,1133,0.656,grid,4,41,0,100,100,60,6,11,25.1,5.3,37.7,15.9,7.0,ingested,1.63,both,,subdivision_v1.1
662235,R10,8.66,1660,402,0.565,spine,1,10,4,85,120,80,1,1,14.3,2,32,31.6,17.3,ingested,1.15,both,,subdivision_v1.1
662243,RS7.5,18.67,1357,676,0.886,ladder,2,54,0,75,105,65,4,5,20.3,7.1,61.7,4.9,0.0,ingested,2.89,end,,subdivision_v1.1
662247,RS7.5,3.9,1245,507,0.269,ladder,2,0,0,95,80,40,4,1,25.7,0,0,15.7,71.3,ingested,0,start,,subdivision_v1.1
662258,RS15,4.8,1129,312,0.594,spine,1,4,0,145,105,65,1,1,18.6,6.9,29.7,17.8,23.4,ingested,0.83,end,,subdivision_v1.1
662275,R10,11.29,1214,628,0.645,ladder,2,17,1,95,110,70,5,4,28.6,5.1,36.8,20.8,0.0,ingested,1.51,side,,subdivision_v1.1
662315,R20,53.11,2163,1531,0.698,grid,4,47,0,135,150,110,7,16,22.1,4.3,41.2,18.5,0.0,ingested,0.89,end,,subdivision_v1.1
662324,R10,2.17,357,324,0.819,spine,1,5,0,95,110,70,2,0,24.9,9.1,56.4,9.6,0.0,ingested,2.3,side,,subdivision_v1.1
662333,RS10,4.36,,,0.477,,,0,,,,,,,,,,,93.9,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
662384,RS40,11.2,784,755,0.824,ladder,2,2,0,250,160,120,3,1,18.5,0,15.9,28.4,37.9,ingested,0.18,end,,subdivision_v1.1
662398,R15,23.73,1717,1192,0.505,grid,3,33,1,100,150,110,5,7,17.7,5.7,51.1,14.8,0.0,ingested,1.39,both,,subdivision_v1.1
